chunk_id,conference_id,session_key,session_group,chunk_index,n_chunks_in_session,chunk_position,num_teams,num_funded_teams,has_teams,has_funded_teams,outcome_has_funded_teams,_json_loaded,gini_coefficient,dominant_speaker_flag,is_convergent,is_divergent,is_procedural,collective_engagement_score,cross_disciplinary_bridging,commitment_signal,screenshare_active,artifact_interaction,problem_specificity_level,decision_crystallization_level,ambition_level_ordinal,is_novel_combination,explicit_complementarity,skill_gap_identified,shared_vision_present,pronoun_shift_occurred,personal_disclosure,laughter_appreciative,laughter_shared_humor,laughter_tension_release,any_laughter,dissent_response_quality,dissent_was_present,dissent_response_exploratory,risk_acknowledgment_enthusiasm,funding_awareness,prior_relationship,meeting_structure_quality,num_Idea_Management,num_Information_Seeking,num_Knowledge_Sharing,num_Evaluation_Practices,num_Relational_Climate,num_Participation_Dynamics,num_Coordination_Decision,num_Integration_Practices,num_Idea_Ownership_Attribution,num_Future_Oriented_Language,num_Epistemic_Bridging,num_Pronoun_Framing,num_Complementarity_Articulation,num_Role_Anticipation,num_Broader_Significance,num_Idea_Novelty_Signal,mean_idea_quality_Idea_Management,pct_high_quality_Idea_Management,mean_idea_quality_Integration_Practices,pct_high_quality_Integration_Practices,mean_idea_quality_Knowledge_Sharing,pct_high_quality_Knowledge_Sharing,building_count,blocking_count,building_blocking_ratio,pct_building,num_future_oriented,num_named_next_steps,num_epistemic_bridging,num_idea_attribution,num_complementarity,num_role_anticipation,num_broader_significance,num_novelty_signals,num_scope_calibration,num_setback_explores,num_setback_defends,explore_vs_defend_ratio,num_joint_framing,num_individual_framing,pct_joint_framing,total_quality_score,mean_quality_score,pct_high_quality,num_collaborative_completions,num_elaborative_jumps,num_competitive_interruptions,interruption_quality_ratio,pct_turns_distraction,mean_distracted_count,mean_nod_rate,pct_turns_shared_affect,pct_turns_any_smile,pct_turns_audible_backchannel,mean_vocal_enthusiasm,pct_high_enthusiasm,pct_hesitation,responsiveness_index
2021ABI__2021-05-21-ABI-S7__botB1 - 2021-05-21 10-58-58_chunk5.mp4,2021ABI,2021-05-21-ABI-S7,2021-05-21-ABI-S7,4,8,middle,3.0,1.0,True,True,True,True,0.24931129476584024,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0,8.0,3.0,2.666665777778074,0.7272726611570308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2000000.0,5.0,10.0,0.3333333111111126,9.0,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,0.0625,0.0,2.0,0.0,0.0,-0.28034275885274035
2021ABI__2021-05-21-ABI-S7__botB1 - 2021-05-21 10-58-58_chunk6.mp4,2021ABI,2021-05-21-ABI-S7,2021-05-21-ABI-S7,5,8,middle,3.0,1.0,True,True,True,True,0.4421052631578948,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.6666666666666667,0.6666666666666666,4.0,0.0,4000000.0,0.9999997500000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8333331944444675,6.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,-0.8604649237120855
2021ABI__2021-05-21-ABI-S7__botB1 - 2021-05-21 10-58-58_chunk7.mp4,2021ABI,2021-05-21-ABI-S7,2021-05-21-ABI-S7,6,8,middle,3.0,1.0,True,True,True,True,0.21913580246913567,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.3333333333333333,0.3333333333333333,9.0,0.0,9000000.0,0.9999998888889013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.6666666111111158,7.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4615384615384617,0.46153846153846156,0.03571428571428571,-0.8604649237120855
2021ABI__2021-05-21-ABI-S7__botB1 - 2021-05-21 10-58-58_chunk8.mp4,2021ABI,2021-05-21-ABI-S7,2021-05-21-ABI-S7,7,8,end,3.0,1.0,True,True,True,True,0.3378463476070528,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.5,0.5,1.5,0.5,1.75,0.75,9.0,1.0,8.999991000009,0.8999999100000091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.9411764152249167,13.0,1.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,2.2222222222222223,0.2222222222222222,0.0,-0.4805018683656139
2021ABI__2021-05-20-ABI-S4__bot2p2 - Zoom Meeting 2021-05-20 12-37-07_chunk1.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,0,8,beginning,2.0,2.0,True,True,True,True,0.38961038961038974,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,12.0,1.0,11.999988000012001,0.9230768520710114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.09090908264462885,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021ABI__2021-05-20-ABI-S4__bot2p2 - Zoom Meeting 2021-05-20 12-37-07_chunk2.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,1,8,middle,2.0,2.0,True,True,True,True,0.31321839080459757,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.5,0.5,15.0,1.0,14.999985000015002,0.9374999414062536,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.857142734693895,20.0,1.8181818181818181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.25,0.25,0.0,-0.22538381691869713
2021ABI__2021-05-20-ABI-S4__bot2p2 - Zoom Meeting 2021-05-20 12-37-07_chunk3.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,2,8,middle,2.0,2.0,True,True,True,True,0.4181818181818182,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,2.0,3.499998250000875,0.7777776913580343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.8999999100000091,11.0,1.8333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.1,0.9,0.0,2.4,0.4,0.0,0.46425419183031735
2021ABI__2021-05-20-ABI-S4__bot2p2 - Zoom Meeting 2021-05-20 12-37-07_chunk4.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,3,8,middle,2.0,2.0,True,True,True,True,0.2857142857142856,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.5,0.5,1.2,0.2,10.0,1.0,9.999990000010001,0.9090908264462886,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9999997500000625,13.0,1.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,2.411764705882353,0.4117647058823529,0.058823529411764705,-0.4936617596712202
2021ABI__2021-05-20-ABI-S4__bot2p2 - Zoom Meeting 2021-05-20 12-37-07_chunk5.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,4,8,middle,2.0,2.0,True,True,True,True,0.5661157024793388,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,6.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,13.0,3.0,4.33333188888937,0.8124999492187531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.6315789141274255,16.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021ABI__2021-05-20-ABI-S4__bot2p2 - Zoom Meeting 2021-05-20 12-37-07_chunk6.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,5,8,middle,2.0,2.0,True,True,True,True,0.47066666666666657,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,0.25,1.75,0.75,9.0,3.0,2.9999990000003334,0.7499999375000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.5294117335640156,13.0,1.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.128205128205128,0.1282051282051282,0.05128205128205128,-0.8604649237120855
2021ABI__2021-05-20-ABI-S4__bot2p2 - Zoom Meeting 2021-05-20 12-37-07_chunk7.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,6,8,middle,2.0,2.0,True,True,True,True,0.4454545454545453,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,5.0,7.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.5,0.5,1.75,0.75,1.0,0.2,16.0,5.0,3.199999360000128,0.7619047256235845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1000000.0,8.0,18.0,0.30769229585798863,21.0,1.4,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021ABI__2021-05-20-ABI-S4__bot2p1 - Zoom Meeting 2021-05-20 12-35-31.mp4,2021ABI,2021-05-20-ABI-S4,2021-05-20-ABI-S4,7,8,end,2.0,2.0,True,True,True,True,0.26666666666666683,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,2.0,0.0,2000000.0,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021ABI__2021-05-21-ABI-S10__bot2p2 - Zoom Meeting - Room 2 2021-05-21 13-10-25_chunk1.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,0,8,beginning,0.0,0.0,False,False,False,True,0.32614942528735624,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,10.0,0.0,10000000.0,0.99999990000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076923076923077,0.07692307692307693,0.0,-0.8604649237120855
2021ABI__2021-05-21-ABI-S10__bot2p2 - Zoom Meeting - Room 2 2021-05-21 13-10-25_chunk2.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,1,8,middle,0.0,0.0,False,False,False,True,0.3666666666666667,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,,2.0,1.0,1.6,0.6,8.0,0.0,8000000.0,0.9999998750000157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.24999993750001562,10.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6171441482000752
2021ABI__2021-05-21-ABI-S10__bot2p2 - Zoom Meeting - Room 2 2021-05-21 13-10-25_chunk3.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,2,8,middle,0.0,0.0,False,False,False,True,0.3928571428571428,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.6,0.6,10.0,0.0,10000000.0,0.99999990000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2000000.0,1.0,2.0,0.33333322222225925,16.0,1.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.1,0.0,-0.8604649237120855
2021ABI__2021-05-21-ABI-S10__bot2p2 - Zoom Meeting - Room 2 2021-05-21 13-10-25_chunk4.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,3,8,middle,0.0,0.0,False,False,False,True,0.22404371584699456,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.5,0.5,1.3333333333333333,0.3333333333333333,1.4,0.4,12.0,1.0,11.999988000012001,0.9230768520710114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.7499999062500118,14.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.4,0.0,-0.8604649237120855
2021ABI__2021-05-21-ABI-S10__bot2p2 - Zoom Meeting - Room 2 2021-05-21 13-10-25_chunk5.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,4,8,middle,0.0,0.0,False,False,False,True,0.31170483460559795,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,4000000.0,0.9999997500000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.8749998906250137,6.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.3,0.0,-0.8604649237120855
2021ABI__2021-05-21-ABI-S10__bot2p2 - Zoom Meeting - Room 2 2021-05-21 13-10-25_chunk6.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,5,8,middle,0.0,0.0,False,False,False,True,0.34285714285714297,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,2.0,4.0,2.0,1.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.16666666666666666,1.3333333333333333,0.3333333333333333,1.5,0.5,18.0,0.0,18000000.0,0.9999999444444475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.99999950000025,18.0,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6171441482000752
2021ABI__2021-05-21-ABI-S10__bot2p2 - Zoom Meeting - Room 2 2021-05-21 13-10-25_chunk7.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,6,8,middle,0.0,0.0,False,False,False,True,0.4698581560283688,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,2.0,1.0,0.8,0.2,9.0,0.0,9000000.0,0.9999998888889013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.499999750000125,6.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.16666666666666666,0.0,-0.8604649237120855
2021ABI__2021-05-21-ABI-S10__bot2p1 - Zoom Meeting - Room 2 2021-05-21 13-10-10.mp4,2021ABI,2021-05-21-ABI-S10,2021-05-21-ABI-S10,7,8,end,0.0,0.0,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021ABI__2021-05-20-ABI-S6__bot4 - Breakout Room 4 2021-05-20 12-33-49_chunk1.mp4,2021ABI,2021-05-20-ABI-S6,2021-05-20-ABI-S6,0,8,beginning,2.0,1.0,True,True,True,True,0.27171215880893307,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,15.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,17.0,2.0,8.499995750002125,0.8947367950138528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.49999996428571686,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021ABI__2021-05-20-ABI-S6__bot4 - Breakout Room 4 2021-05-20 12-33-49_chunk2.mp4,2021ABI,2021-05-20-ABI-S6,2021-05-20-ABI-S6,1,8,middle,2.0,1.0,True,True,True,True,0.4027777777777777,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.25,0.25,9.0,2.0,4.499997750001125,0.8181817438016598,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.9999999230769291,12.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6171441482000752
2021ABI__2021-05-20-ABI-S6__bot4 - Breakout Room 4 2021-05-20 12-33-49_chunk3.mp4,2021ABI,2021-05-20-ABI-S6,2021-05-20-ABI-S6,2,8,middle,2.0,1.0,True,True,True,True,0.14933333333333332,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.6,0.6,2.0,1.0,1.0,0.0,10.0,2.0,4.99999750000125,0.8333332638888947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2000000.0,4.0,1.0,0.799999840000032,12.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.16666666666666666,0.0,-0.8604649237120855
2021ABI__2021-05-20-ABI-S6__bot4 - Breakout Room 4 2021-05-20 12-33-49_chunk4.mp4,2021ABI,2021-05-20-ABI-S6,2021-05-20-ABI-S6,3,8,middle,2.0,1.0,True,True,True,True,0.4813559322033898,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,7.0,1.0,6.9999930000070005,0.8749998906250137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.285714244897965,7.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.14285714285714285,0.14285714285714285,2.142857142857143,0.14285714285714285,0.0,0.30134999209526925
2021ABI__2021-05-20-ABI-S6__bot4 - Breakout Room 4 2021-05-20 12-33-49_chunk5.mp4,2021ABI,2021-05-20-ABI-S6,2021-05-20-ABI-S6,4,8,middle,2.0,1.0,True,True,True,True,0.341880341880342,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,1.75,0.75,1.0,0.0,9.0,0.0,9000000.0,0.9999998888889013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.699999930000007,14.0,1.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.5,0.5,0.0,-0.3230886025792184
2021ABI__2021-05-20-ABI-S6__bot4 - Breakout Room 4 2021-05-20 12-33-49_chunk6.mp4,2021ABI,2021-05-20-ABI-S6,2021-05-20-ABI-S6,5,8,middle,2.0,1.0,True,True,True,True,0.40729483282674783,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,1.0,0.0,7.0,4.0,1.7499995625001092,0.636363578512402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.8571427959183717,6.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.058823529411764705,0.058823529411764705,0.058823529411764705,2.176470588235294,0.17647058823529413,0.0,0.02359887029624554
