feature,n_non_missing,mean,std,min,max,skew,iqr_lower_bound,iqr_upper_bound,suggested_transform
session_delta_pronoun_shift_occurred,159,-0.2348008385744235,0.4536203160867713,-1.0,1.0,-0.7759339926933113,-1.25,0.75,none
session_mean_is_divergent,162,0.5823540742522224,0.20102899176791628,0.0,1.0,-0.7855815422442047,0.17857142857142855,1.0357142857142858,none
session_middle_is_novel_combination,157,0.6959154787180265,0.2733756740100384,0.0,1.0,-0.7972910297004507,-0.25,1.75,none
session_middle_gini_coefficient,157,0.35017676629596395,0.06084772488865243,0.0,0.5456882550345254,-0.8369426500103878,0.20490430448470745,0.49439946523945855,none
session_middle_shared_vision_present,157,0.7010009099181074,0.34343770030907356,0.0,1.0,-0.8608231438537444,-0.25,1.75,none
session_delta_num_Complementarity_Articulation,159,-0.09171907756813417,0.38017352159035533,-1.0,1.0,-0.8919824579189829,0.0,0.0,none
session_delta_num_complementarity,159,-0.09171907756813417,0.38017352159035533,-1.0,1.0,-0.8919824579189829,0.0,0.0,none
session_beginning_meeting_structure_quality,160,1.6212499999999999,0.5188917058269104,0.0,2.0,-0.9347211749244708,-0.5,3.5,none
session_end_num_Idea_Novelty_Signal,161,0.018633540372670808,0.17578572501205106,0.0,2.0,10.162555353579194,0.0,0.0,log_or_winsorize
session_end_num_novelty_signals,161,0.018633540372670808,0.17578572501205106,0.0,2.0,10.162555353579194,0.0,0.0,log_or_winsorize
session_delta_num_Idea_Novelty_Signal,159,0.018867924528301886,0.17688221473258164,0.0,2.0,10.098581955711486,0.0,0.0,log_or_winsorize
session_delta_num_novelty_signals,159,0.018867924528301886,0.17688221473258164,0.0,2.0,10.098581955711486,0.0,0.0,log_or_winsorize
session_mean_pct_turns_distraction,162,0.0015024050994004612,0.012605948559999499,0.0,0.14285714285714285,9.958098797238469,0.0,0.0,log_or_winsorize
session_mean_mean_distracted_count,162,0.0015024050994004612,0.012605948559999499,0.0,0.14285714285714285,9.958098797238469,0.0,0.0,log_or_winsorize
session_middle_pct_turns_distraction,157,0.002153573772633502,0.017754012339843174,0.0,0.2,9.936371449023998,0.0,0.0,log_or_winsorize
session_middle_mean_distracted_count,157,0.002153573772633502,0.017754012339843174,0.0,0.2,9.936371449023998,0.0,0.0,log_or_winsorize
session_middle_num_named_next_steps,157,0.0016985138004246285,0.015468089725992474,0.0,0.16666666666666666,9.541705742321321,0.0,0.0,log_or_winsorize
session_beginning_num_setback_defends,160,0.00625,0.05572563065546845,0.0,0.5,8.858955569801253,0.0,0.0,log_or_winsorize
session_end_num_Broader_Significance,161,0.19596273291925467,0.8149765172092289,0.0,9.0,8.444504062584121,0.0,0.0,log_or_winsorize
session_end_num_broader_significance,161,0.19596273291925467,0.8149765172092289,0.0,9.0,8.444504062584121,0.0,0.0,log_or_winsorize
building_blocking_ratio_session,162,413594.98742706224,3135934.9287479324,0.0,32000000.0,8.366387674984061,-6.215336839657587,32.18919605679585,log_or_winsorize
session_beginning_num_Idea_Ownership_Attribution,160,0.052500000000000005,0.3085673937375552,0.0,3.0,7.556554322485931,0.0,0.0,log_or_winsorize
session_beginning_num_idea_attribution,160,0.052500000000000005,0.3085673937375552,0.0,3.0,7.556554322485931,0.0,0.0,log_or_winsorize
session_beginning_risk_acknowledgment_enthusiasm,160,0.01875,0.12112260249754864,0.0,1.0,7.29166587428244,0.0,0.0,log_or_winsorize
named_next_steps_count,162,0.018518518518518517,0.1352348875483466,0.0,1.0,7.209678047400575,0.0,0.0,log_or_winsorize
session_end_num_named_next_steps,161,0.018633540372670808,0.13564888911455344,0.0,1.0,7.186514933213774,0.0,0.0,log_or_winsorize
session_end_laughter_tension_release,161,0.018633540372670808,0.13564888911455344,0.0,1.0,7.186514933213773,0.0,0.0,log_or_winsorize
session_delta_laughter_tension_release,159,0.018867924528301886,0.1364884245663414,0.0,1.0,7.139962938908091,0.0,0.0,log_or_winsorize
session_delta_num_named_next_steps,159,0.018867924528301886,0.1364884245663414,0.0,1.0,7.139962938908091,0.0,0.0,log_or_winsorize
session_end_num_setback_defends,161,0.024844720496894408,0.15613738177508177,0.0,1.0,6.162932540585008,0.0,0.0,log_or_winsorize
session_delta_num_Broader_Significance,159,0.08417190775681341,0.9068554321177035,-2.0,9.0,6.155910772891285,0.0,0.0,log_or_winsorize
session_delta_num_broader_significance,159,0.08417190775681341,0.9068554321177035,-2.0,9.0,6.155910772891285,0.0,0.0,log_or_winsorize
session_beginning_num_collaborative_completions,160,0.08333333333333333,0.44705730907355334,0.0,3.0,5.884674920171287,0.0,0.0,log_or_winsorize
session_beginning_pct_turns_audible_backchannel,160,0.03767179666225375,0.09658565591097104,0.0,0.8571428571428571,5.699009244653242,-0.06317934782608696,0.10529891304347827,log_or_winsorize
session_mean_num_named_next_steps,162,0.003711052322163433,0.021146715880440706,0.0,0.14285714285714285,5.681806778921918,0.0,0.0,log_or_winsorize
session_end_num_Role_Anticipation,161,0.13871635610766048,0.5756144135365996,0.0,5.0,5.55965301889328,0.0,0.0,log_or_winsorize
session_end_num_role_anticipation,161,0.13871635610766048,0.5756144135365996,0.0,5.0,5.55965301889328,0.0,0.0,log_or_winsorize
session_end_num_scope_calibration,161,0.09989648033126293,0.4455431177476055,0.0,3.0,5.543419778123454,0.0,0.0,log_or_winsorize
session_beginning_num_scope_calibration,160,0.0515625,0.23972087247069912,0.0,2.0,5.46945139140128,0.0,0.0,log_or_winsorize
session_end_pronoun_shift_occurred,161,0.033850931677018636,0.15198252778152713,0.0,1.0,5.363798700010863,0.0,0.0,log_or_winsorize
session_middle_is_procedural,157,0.038881306237994136,0.10784434613677642,0.0,1.0,5.29650772106988,0.0,0.0,log_or_winsorize
session_end_num_competitive_interruptions,161,0.03540372670807453,0.1783290280241129,0.0,1.0,5.117088033612167,0.0,0.0,log_or_winsorize
session_end_num_Complementarity_Articulation,161,0.05797101449275362,0.2501810938303391,0.0,2.0,5.046346523161106,0.0,0.0,log_or_winsorize
session_end_num_complementarity,161,0.05797101449275362,0.2501810938303391,0.0,2.0,5.046346523161106,0.0,0.0,log_or_winsorize
session_beginning_laughter_appreciative,160,0.0375,0.18214307735659577,0.0,1.0,4.89897880742632,0.0,0.0,log_or_winsorize
session_beginning_num_competitive_interruptions,160,0.09916666666666667,0.3864394257440512,0.0,3.0,4.846861969178547,0.0,0.0,log_or_winsorize
session_end_pct_turns_audible_backchannel,161,0.060114420101820776,0.132275435017741,0.0,1.0,4.80367262340613,-0.11538461538461539,0.19230769230769232,log_or_winsorize
session_delta_num_setback_defends,159,0.018867924528301886,0.16769842255274142,-0.5,1.0,4.7533645060449325,0.0,0.0,log_or_winsorize
session_beginning_num_Future_Oriented_Language,160,0.07760416666666667,0.3281997082266891,0.0,2.0,4.676546347314485,0.0,0.0,log_or_winsorize
session_beginning_num_future_oriented,160,0.07760416666666667,0.3281997082266891,0.0,2.0,4.676546347314485,0.0,0.0,log_or_winsorize
session_mean_num_Idea_Novelty_Signal,162,0.010839212228101115,0.044442496194636444,0.0,0.2857142857142857,4.67070716722965,0.0,0.0,log_or_winsorize
session_mean_num_novelty_signals,162,0.010839212228101115,0.044442496194636444,0.0,0.2857142857142857,4.67070716722965,0.0,0.0,log_or_winsorize
session_middle_num_Idea_Novelty_Signal,157,0.013815589930239614,0.057053399330798546,0.0,0.4,4.577300359257085,0.0,0.0,log_or_winsorize
session_middle_num_novelty_signals,157,0.013815589930239614,0.057053399330798546,0.0,0.4,4.577300359257085,0.0,0.0,log_or_winsorize
session_end_pct_hesitation,161,0.06585063784615693,0.15783143893995197,0.0,1.0,4.5021745624297065,-0.1,0.16666666666666669,log_or_winsorize
session_beginning_commitment_signal,160,0.04479166666666667,0.20538001031579622,0.0,1.0,4.476507227871522,0.0,0.0,log_or_winsorize
session_beginning_num_setback_explores,160,0.0671875,0.2699899179925244,0.0,2.0,4.451572389150634,0.0,0.0,log_or_winsorize
session_beginning_explore_vs_defend_ratio,160,67187.5,269989.9179925244,0.0,2000000.0,4.451572389150633,0.0,0.0,log_or_winsorize
session_beginning_num_Role_Anticipation,160,0.27395833333333336,0.8293082825242446,0.0,6.0,4.399586074091905,0.0,0.0,log_or_winsorize
session_beginning_num_role_anticipation,160,0.27395833333333336,0.8293082825242446,0.0,6.0,4.399586074091905,0.0,0.0,log_or_winsorize
session_middle_num_competitive_interruptions,157,0.0996082297037711,0.21159296087088839,0.0,1.8333333333333333,4.385946803862175,-0.25,0.41666666666666663,log_or_winsorize
session_end_risk_acknowledgment_enthusiasm,161,0.04834368530020704,0.20672046484712503,0.0,1.0,4.334853355138216,0.0,0.0,log_or_winsorize
session_beginning_pct_hesitation,160,0.031737137932833365,0.07191595657101083,0.0,0.5714285714285714,4.031328274164717,-0.05321618037135279,0.08869363395225466,log_or_winsorize
session_beginning_pct_high_quality_Knowledge_Sharing,155,0.05017867556577234,0.14457720063947663,0.0,0.9,3.7988228364893812,0.0,0.0,log_or_winsorize
session_beginning_num_Broader_Significance,160,0.10729166666666667,0.3651468765299147,0.0,2.0,3.7724233911036587,0.0,0.0,log_or_winsorize
session_beginning_num_broader_significance,160,0.10729166666666667,0.3651468765299147,0.0,2.0,3.7724233911036587,0.0,0.0,log_or_winsorize
session_mean_num_competitive_interruptions,162,0.09345304900860456,0.17204124451169328,0.0,1.375,3.7448007942973316,-0.1875,0.3125,log_or_winsorize
session_end_num_Idea_Ownership_Attribution,161,0.08716356107660456,0.2976776339851841,0.0,2.0,3.6842491743453807,0.0,0.0,log_or_winsorize
session_end_num_idea_attribution,161,0.08716356107660456,0.2976776339851841,0.0,2.0,3.6842491743453807,0.0,0.0,log_or_winsorize
session_end_explore_vs_defend_ratio,161,63354.03726708075,242303.9003487637,0.0,1000000.0,3.639726912679706,0.0,0.0,log_or_winsorize
session_end_num_setback_explores,161,0.06335403726708073,0.2423039003487637,0.0,1.0,3.6397269126797047,0.0,0.0,log_or_winsorize
session_middle_num_scope_calibration,157,0.09492720655141038,0.18501147434967502,0.0,1.4,3.5717447877083353,-0.25,0.41666666666666663,log_or_winsorize
session_delta_pct_hesitation,159,0.03448015067491359,0.17095177839774325,-0.5714285714285714,1.0,3.571026588129585,-0.05470822281167109,0.09118037135278514,log_or_winsorize
session_end_num_Epistemic_Bridging,161,0.17494824016563146,0.4922317523267061,0.0,3.0,3.5135092215914847,0.0,0.0,log_or_winsorize
session_end_num_epistemic_bridging,161,0.17494824016563146,0.4922317523267061,0.0,3.0,3.5135092215914847,0.0,0.0,log_or_winsorize
session_beginning_responsiveness_index,160,-0.29340391961404944,0.6168212611580406,-0.8604649237120855,4.438499410947717,3.5094115403231463,-1.5704578379069822,0.7854626073153983,log_or_winsorize
session_delta_num_scope_calibration,159,0.049266247379454925,0.5026489112297389,-2.0,3.0,3.430303781445686,0.0,0.0,log_or_winsorize
session_beginning_num_elaborative_jumps,160,0.24125000000000002,0.5850482429175227,0.0,4.0,3.2993263327458453,0.0,0.0,log_or_winsorize
session_beginning_blocking_count,160,0.39177083333333335,0.9227102031841297,0.0,6.0,3.2939956893997095,0.0,0.0,log_or_winsorize
session_end_commitment_signal,161,0.07453416149068323,0.26345765862506015,0.0,1.0,3.2704884140491917,0.0,0.0,log_or_winsorize
session_beginning_decision_crystallization_level,159,1.078092243186583,0.25790687792702827,1.0,2.0,3.231622957300136,1.0,1.0,log_or_winsorize
session_middle_num_setback_defends,157,0.061298149833181687,0.15550701266701264,0.0,1.0,3.158916013325026,0.0,0.0,log_or_winsorize
session_beginning_pct_turns_shared_affect,160,0.040222654043537885,0.06588170498168511,0.0,0.5,3.1563882823579767,-0.08392857142857142,0.13988095238095238,log_or_winsorize
session_middle_num_Role_Anticipation,157,0.0649909008189263,0.14895627412457127,0.0,1.0,3.1373830198777366,0.0,0.0,log_or_winsorize
session_middle_num_role_anticipation,157,0.0649909008189263,0.14895627412457127,0.0,1.0,3.1373830198777366,0.0,0.0,log_or_winsorize
session_end_num_Future_Oriented_Language,161,0.13995859213250517,0.4107719676241105,0.0,2.0,3.1289339874751962,0.0,0.0,log_or_winsorize
session_end_num_future_oriented,161,0.13995859213250517,0.4107719676241105,0.0,2.0,3.1289339874751962,0.0,0.0,log_or_winsorize
session_beginning_interruption_quality_ratio,160,315208.338020831,778283.1252103605,0.0,4000000.0,3.1253719114304324,0.0,0.0,log_or_winsorize
session_middle_laughter_tension_release,157,0.01681073703366697,0.0540121187324704,0.0,0.25,3.118302636939325,0.0,0.0,log_or_winsorize
session_end_laughter_appreciative,161,0.08074534161490683,0.2732936899999501,0.0,1.0,3.1067552411244472,0.0,0.0,log_or_winsorize
session_beginning_num_Coordination_Decision,160,5.0372916666666665,4.53853232198097,0.0,39.0,3.0414876220971734,-5.5,14.5,log_or_winsorize
session_beginning_artifact_interaction,160,0.084375,0.2689348473726985,0.0,1.0,3.0401202147566977,0.0,0.0,log_or_winsorize
session_beginning_pct_high_enthusiasm,154,0.07589357215369934,0.12279004549098736,0.0,0.8571428571428571,3.013284489499092,-0.15789473684210525,0.2631578947368421,log_or_winsorize
session_mean_is_procedural,162,0.162506903247644,0.15367989007094485,0.0,1.0,2.9996225081473566,-0.05555555555555555,0.38888888888888884,log_or_winsorize
session_beginning_mean_vocal_enthusiasm,154,2.074320098174682,0.12365732052070573,1.9473684210526316,2.857142857142857,2.97895301773783,1.8440789473684212,2.2598684210526314,log_or_winsorize
session_end_num_collaborative_completions,161,0.19151138716356106,0.4877710002185906,0.0,3.0,2.9747363554547697,0.0,0.0,log_or_winsorize
session_middle_num_Future_Oriented_Language,157,0.07811141441714689,0.15334148069277548,0.0,1.0,2.912740050758536,-0.25,0.41666666666666663,log_or_winsorize
session_middle_num_future_oriented,157,0.07811141441714689,0.15334148069277548,0.0,1.0,2.912740050758536,-0.25,0.41666666666666663,log_or_winsorize
session_mean_num_scope_calibration,162,0.08780418826715124,0.15189269576991227,0.0,1.0,2.8851218067736566,-0.21428571428571427,0.3571428571428571,log_or_winsorize
session_beginning_dissent_was_present,160,0.09708333333333333,0.28121075702615944,0.0,1.0,2.7855481102591524,0.0,0.0,log_or_winsorize
session_beginning_dissent_response_exploratory,160,0.09708333333333333,0.28121075702615944,0.0,1.0,2.7855481102591524,0.0,0.0,log_or_winsorize
session_mean_laughter_tension_release,162,0.013585368677961271,0.04047735646359928,0.0,0.16666666666666666,2.75589673423201,0.0,0.0,log_or_winsorize
session_beginning_num_Epistemic_Bridging,160,0.1278125,0.3460858395951414,0.0,2.0,2.7226542583548676,0.0,0.0,log_or_winsorize
session_beginning_num_epistemic_bridging,160,0.1278125,0.3460858395951414,0.0,2.0,2.7226542583548676,0.0,0.0,log_or_winsorize
session_end_skill_gap_identified,161,0.09989648033126296,0.2890987966365498,0.0,1.0,2.709019757484617,0.0,0.0,log_or_winsorize
session_mean_num_setback_defends,162,0.04380210838544171,0.1015828220720311,0.0,0.5,2.6039767872340978,0.0,0.0,log_or_winsorize
session_end_blocking_count,161,0.5066252587991719,0.8954966024175295,0.0,6.0,2.587738682372065,-1.5,2.5,log_or_winsorize
session_end_num_Integration_Practices,161,1.2128364389233954,1.9439161222752601,0.0,12.0,2.582179139468969,-3.0,5.0,log_or_winsorize
session_end_interruption_quality_ratio,161,386335.42795028636,814458.9271212161,0.0,4000000.0,2.567759255828324,-300000.5999994,500000.999999,log_or_winsorize
session_middle_num_Epistemic_Bridging,157,0.39570063694267515,0.3988800841665619,0.0,3.0,2.517077421249042,-0.4404761904761906,1.1785714285714286,log_or_winsorize
session_middle_num_epistemic_bridging,157,0.39570063694267515,0.3988800841665619,0.0,3.0,2.517077421249042,-0.4404761904761906,1.1785714285714286,log_or_winsorize
session_end_num_Idea_Management,161,1.5917184265010351,2.2359749025123885,0.0,16.0,2.5114063457551468,-4.5,7.5,log_or_winsorize
diverge_converge_arc,162,0.1111111111111111,0.31524416249564025,0.0,1.0,2.4980637032759994,0.0,0.0,log_or_winsorize
session_mean_num_Role_Anticipation,162,0.1015451027025101,0.18391323388993522,0.0,1.0,2.49034323282717,-0.1875,0.3125,log_or_winsorize
session_mean_num_role_anticipation,162,0.1015451027025101,0.18391323388993522,0.0,1.0,2.49034323282717,-0.1875,0.3125,log_or_winsorize
session_middle_num_Complementarity_Articulation,157,0.15037913254473761,0.20588315054535933,0.0,1.5,2.4741494961875787,-0.30000000000000004,0.5,log_or_winsorize
session_middle_num_complementarity,157,0.15037913254473761,0.20588315054535933,0.0,1.5,2.4741494961875787,-0.30000000000000004,0.5,log_or_winsorize
session_beginning_num_Idea_Management,160,1.23,2.1377327867404854,0.0,13.0,2.4678146248164237,-3.0,5.0,log_or_winsorize
session_end_num_elaborative_jumps,161,0.21904761904761905,0.5271050955417067,0.0,2.0,2.452937178273084,0.0,0.0,log_or_winsorize
session_end_dissent_response_exploratory,161,0.1163561076604555,0.3082458887808734,0.0,1.0,2.415699650295737,0.0,0.0,log_or_winsorize
earliest_commitment_chunk,162,0.47530864197530864,2.6356387307548976,-1.0,15.0,2.3868452413980954,-4.0,4.0,log_or_winsorize
session_end_num_Participation_Dynamics,161,0.9311594202898552,1.4673472976045716,0.0,9.0,2.3713386402158183,-1.5,2.5,log_or_winsorize
session_mean_num_Future_Oriented_Language,162,0.08301144157625638,0.13789991736260465,0.0,0.875,2.354360980096477,-0.1875,0.3125,log_or_winsorize
session_mean_num_future_oriented,162,0.08301144157625638,0.13789991736260465,0.0,0.875,2.354360980096477,-0.1875,0.3125,log_or_winsorize
session_mean_num_Idea_Ownership_Attribution,162,0.10835259562111416,0.1613513813590873,0.0,1.0,2.3112325801639484,-0.21428571428571427,0.3571428571428571,log_or_winsorize
session_mean_num_idea_attribution,162,0.10835259562111416,0.1613513813590873,0.0,1.0,2.3112325801639484,-0.21428571428571427,0.3571428571428571,log_or_winsorize
session_beginning_num_Evaluation_Practices,160,1.1404166666666666,1.7229171689113265,0.0,10.0,2.2995061331578186,-3.0,5.0,log_or_winsorize
session_mean_num_Broader_Significance,162,0.1687076897725046,0.2726397057412044,0.0,1.7142857142857142,2.2994447570237524,-0.375,0.625,log_or_winsorize
session_mean_num_broader_significance,162,0.1687076897725046,0.2726397057412044,0.0,1.7142857142857142,2.2994447570237524,-0.375,0.625,log_or_winsorize
session_beginning_dominant_speaker_flag,160,0.1253125,0.31607288407394335,0.0,1.0,2.2736481320736472,0.0,0.0,log_or_winsorize
session_end_dissent_was_present,161,0.1287784679089027,0.32318933422329016,0.0,1.0,2.238341014532349,0.0,0.0,log_or_winsorize
session_middle_num_Idea_Ownership_Attribution,157,0.1332120109190173,0.20925156030626355,0.0,1.1666666666666667,2.158360584034181,-0.30000000000000004,0.5,log_or_winsorize
session_middle_num_idea_attribution,157,0.1332120109190173,0.20925156030626355,0.0,1.1666666666666667,2.158360584034181,-0.30000000000000004,0.5,log_or_winsorize
session_mean_commitment_signal,162,0.06891990896620526,0.117961309787683,0.0,0.5714285714285714,2.118361207528665,-0.1875,0.3125,log_or_winsorize
session_end_prior_relationship,161,0.1398550724637681,0.3312024279940875,0.0,1.0,2.10506563566881,0.0,0.0,log_or_winsorize
session_middle_num_Relational_Climate,157,1.2532883429380244,0.9934950416684489,0.0,6.5,2.100703870108809,-1.0000000000000004,3.266666666666667,log_or_winsorize
session_middle_dominant_speaker_flag,157,0.11111111111111112,0.14559221814641193,0.0,1.0,2.1006135224788913,-0.25,0.41666666666666663,log_or_winsorize
session_end_num_individual_framing,161,1.75527950310559,2.717167912832889,0.0,13.0,2.0717045102409988,-3.0,5.0,log_or_winsorize
session_mean_dominant_speaker_flag,162,0.16583315518500702,0.15839926427684933,0.0,1.0,2.0498167314683746,-0.375,0.625,log_or_winsorize
session_middle_num_Integration_Practices,157,1.754825093519361,1.0132712862545783,0.0,7.5,2.047781644514667,-0.875,4.125,log_or_winsorize
session_end_num_joint_framing,161,3.5318840579710145,4.769263712429378,0.0,24.0,1.9848289445595784,-7.5,12.5,log_or_winsorize
session_beginning_num_Complementarity_Articulation,160,0.14947916666666666,0.3503388689728954,0.0,1.0,1.983378549934725,0.0,0.0,log_or_winsorize
session_beginning_num_complementarity,160,0.14947916666666666,0.3503388689728954,0.0,1.0,1.983378549934725,0.0,0.0,log_or_winsorize
session_delta_risk_acknowledgment_enthusiasm,159,0.030083857442348007,0.2384864810498388,-1.0,1.0,1.9716649446041832,0.0,0.0,log_or_winsorize
session_middle_commitment_signal,157,0.07875088464260438,0.13508666558534776,0.0,0.6666666666666666,1.9699322310577447,-0.25,0.41666666666666663,log_or_winsorize
session_mean_laughter_appreciative,162,0.09380656209359914,0.13212325247026022,0.0,0.75,1.9680738211812003,-0.20758928571428573,0.3459821428571429,log_or_winsorize
pct_chunks_appreciative_laughter,162,0.09380656209359914,0.13212325247026022,0.0,0.75,1.9680738211812003,-0.20758928571428573,0.3459821428571429,log_or_winsorize
session_end_responsiveness_index,161,-0.10325442753880663,0.7937954187741936,-0.8604649237120855,4.128469114743194,1.9182592295417025,-2.1330773247732617,1.7671731518518365,log_or_winsorize
session_middle_num_collaborative_completions,157,0.21778637144879182,0.2988737272500995,0.0,1.5,1.9062667395497426,-0.5,0.8333333333333333,log_or_winsorize
session_end_is_divergent,161,0.1556935817805383,0.3423930570573081,0.0,1.0,1.9037730817709075,0.0,0.0,log_or_winsorize
session_end_pct_turns_shared_affect,161,0.09156248208163821,0.12051814300291555,0.0,0.7272727272727273,1.8904202966887527,-0.21428571428571427,0.3571428571428571,log_or_winsorize
outcome_num_funded_teams,162,0.6049382716049383,0.8367195979579611,0.0,5.0,1.8849494561848368,-1.5,2.5,log_or_winsorize
session_end_explicit_complementarity,161,0.16200828157349895,0.3635101403719147,0.0,1.0,1.8695141166973128,0.0,0.0,log_or_winsorize
session_beginning_skill_gap_identified,160,0.16302083333333334,0.35716031921721136,0.0,1.0,1.8457746663087171,0.0,0.0,log_or_winsorize
session_middle_num_Coordination_Decision,157,2.098971287028612,1.2903945883159023,0.0,10.25,1.839529526994014,-1.3333333333333333,5.333333333333334,log_or_winsorize
session_middle_num_elaborative_jumps,157,0.4011298149833182,0.472363298540062,0.0,2.8333333333333335,1.8380463391008757,-0.75,1.25,log_or_winsorize
session_beginning_num_Relational_Climate,160,1.8008333333333333,2.099938270697675,0.0,12.0,1.8241378328926716,-4.5,7.5,log_or_winsorize
session_delta_pct_turns_shared_affect,159,0.04869076983695049,0.1148056419795494,-0.19743589743589743,0.7272727272727273,1.821073517809059,-0.14741750358680059,0.24569583931133432,log_or_winsorize
session_end_pct_high_enthusiasm,157,0.1370508244263857,0.1674612591589834,0.0,0.9696969696969697,1.802865663677666,-0.3214285714285714,0.5357142857142857,log_or_winsorize
session_beginning_num_joint_framing,160,2.3514583333333334,3.2135340040053526,0.0,16.0,1.7892178894172444,-6.0,10.0,log_or_winsorize
energy_matching_index,157,0.035523876625780625,0.15893011193209344,-0.3075499102701247,1.0,1.7828726041691063,-0.3099955769686563,0.35159677212371443,log_or_winsorize
pronoun_shift_timing,148,0.19300305550305547,0.2334022693196377,0.0,1.0,1.7464962359386358,-0.42857142857142855,0.7142857142857142,log_or_winsorize
session_middle_num_Broader_Significance,157,0.1813416236983116,0.2895068262396813,0.0,1.4,1.7458544451930358,-0.375,0.625,log_or_winsorize
session_middle_num_broader_significance,157,0.1813416236983116,0.2895068262396813,0.0,1.4,1.7458544451930358,-0.375,0.625,log_or_winsorize
session_middle_blocking_count,157,1.4223536548377314,0.9825371987702614,0.0,6.833333333333333,1.702728200169669,-1.0555555555555558,3.8333333333333335,log_or_winsorize
session_mean_pct_turns_shared_affect,162,0.05582299283509524,0.04610829643910013,0.0,0.293825222396651,1.6668978339086846,-0.06306526154848434,0.16408119498359594,log_or_winsorize
session_mean_blocking_count,162,1.1310008150285928,0.7886499586829477,0.0,5.625,1.643411764702114,-0.796942640692641,2.859983766233767,log_or_winsorize
session_middle_num_Evaluation_Practices,157,3.7555631382064503,1.8008334016573884,0.0,14.0,1.609374836739052,-0.43749999999999956,7.6625,log_or_winsorize
session_end_num_Knowledge_Sharing,161,2.5760869565217392,2.8421497528088318,0.0,15.0,1.5765811891934034,-6.0,10.0,log_or_winsorize
session_middle_pct_turns_shared_affect,157,0.05307259299200369,0.045146410859625605,0.0,0.28445759755057665,1.5755661470562234,-0.058460335888741465,0.15068466714171047,log_or_winsorize
session_middle_laughter_appreciative,157,0.1161282984531392,0.16262071050179966,0.0,0.8333333333333334,1.5582222467682563,-0.30000000000000004,0.5,log_or_winsorize
session_end_mean_nod_rate,154,0.5311806233911389,0.5754975321551101,0.0,3.0,1.5465233300110848,-1.1697154471544717,1.9495257452574528,log_or_winsorize
session_beginning_is_novel_combination,160,0.19864583333333333,0.39017444841016086,0.0,1.0,1.5275122385937276,0.0,0.0,log_or_winsorize
session_mean_num_elaborative_jumps,162,0.351660565086491,0.3817084416326197,0.0,2.125,1.5170785446096093,-0.75,1.25,log_or_winsorize
session_mean_num_collaborative_completions,162,0.1910494940587533,0.2346086582563677,0.0,1.25,1.5105062752307092,-0.42857142857142855,0.7142857142857142,log_or_winsorize
session_end_building_blocking_ratio,161,3316255.3543799166,4936340.864086838,0.0,20000000.0,1.4969370463748946,-8999990.000009999,14999994.000006,log_or_winsorize
session_beginning_pct_turns_any_smile,160,0.2231559454401863,0.26499148620275914,0.0,1.0,1.4909782205959419,-0.4661538461538462,0.776923076923077,log_or_winsorize
session_beginning_mean_nod_rate,146,0.6703493041143537,0.647063116224031,0.0,4.0,1.4840218707759583,-1.2750350140056024,2.365021008403361,log_or_winsorize
session_beginning_num_Integration_Practices,160,0.8220833333333333,1.0907215410377926,0.0,6.0,1.4687288340114875,-2.15625,3.59375,log_or_winsorize
session_mean_pct_turns_audible_backchannel,162,0.08090823293812154,0.05862033315117437,0.0,0.38375850340136053,1.4335054989498783,-0.062206437854345834,0.20870460529304047,log_or_winsorize
session_mean_risk_acknowledgment_enthusiasm,162,0.10949385833645094,0.14104977713047914,0.0,0.7142857142857143,1.409770278115192,-0.21428571428571427,0.3571428571428571,log_or_winsorize
session_middle_interruption_quality_ratio,157,536811.3053709886,554699.7862647371,0.0,2666666.6666666665,1.404748835396643,-892857.142857143,1869047.6190476192,log_or_winsorize
session_beginning_ambition_level_ordinal,160,0.6483333333333333,1.1822383985589595,0.0,3.0,1.3989404356385304,-0.6,1.0,log_or_winsorize
session_delta_pct_turns_audible_backchannel,159,0.020885572108832313,0.166402378925424,-0.8571428571428571,1.0,1.3928299569626637,-0.09063129852603535,0.12151164624848834,log_or_winsorize
session_delta_num_Epistemic_Bridging,159,0.048532494758909854,0.6046013892065714,-2.0,3.0,1.3791693220767471,0.0,0.0,log_or_winsorize
session_delta_num_epistemic_bridging,159,0.048532494758909854,0.6046013892065714,-2.0,3.0,1.3791693220767471,0.0,0.0,log_or_winsorize
session_mean_interruption_quality_ratio,162,478556.66973455896,479865.6650717656,0.0,2285714.285714286,1.3588644840336255,-687500.6458329688,1479167.7430549478,log_or_winsorize
session_beginning_explicit_complementarity,160,0.22260416666666666,0.40594527758828086,0.0,1.0,1.358150974130114,-0.0625,0.10416666666666666,log_or_winsorize
session_end_personal_disclosure,161,0.22412008281573495,0.4125037904755055,0.0,1.0,1.3503178490254515,0.0,0.0,log_or_winsorize
session_end_pct_high_quality_Knowledge_Sharing,111,0.20729658229658232,0.28347372932334,0.0,1.0,1.3305957345077963,-0.5916666666666668,0.9861111111111113,log_or_winsorize
session_middle_pct_turns_any_smile,157,0.19831631635098884,0.12652884303434422,0.0,0.7541819291819292,1.312815322801004,-0.08728363140127858,0.4671658406952526,log_or_winsorize
session_mean_num_Complementarity_Articulation,162,0.13238903586125805,0.15537629343667222,0.0,0.6363636363636364,1.3104615422555654,-0.375,0.625,log_or_winsorize
